Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Elements,GOLD_THRESHOLD,difference_threshold,normalization_vector,Accuracy,Loss,Weighted accuracy,Weighted f1,Weighted precision,Weighted recall,fn,fp,tn,tp
2024-08-07 11:58:44,66ms,c32657cd8b3c452b887726f70d6be9a8,able-finch-914,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,0.5,[ 3.   5.   1.   2.   6.  30.   1.   0.5  0.8  0.2],0.9884,17.406605678155792,0.9815,0.3082,0.7554,0.1936,19,1,1700,3
2024-08-07 11:58:53,60ms,2dd52628e53746188c1cdeca02e93ae6,bold-perch-488,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.9,1.0,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9884,11.638574615835456,0.9734,0.3073,0.5162,0.2188,17,3,1700,3
2024-08-07 11:58:52,51ms,58f8dd92078245f9bc650f328eeb7bca,magnificent-flea-636,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,0.5,[ 4.5    6.5    2.5    3.5    9.    37.5    1.75   0.65   1.1    0.275],0.9872,32.815926178296536,0.9792,0.3055,0.277,0.3405,11,11,1697,4
2024-08-07 11:58:53,60ms,4478d6f61af94387978039558c17b341,unequaled-dove-196,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,1.0,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9872,12.340134659551751,0.9715,0.2933,0.5162,0.2048,19,3,1698,3
2024-08-07 11:58:49,55ms,12675871b685403fbd841949f47d3858,unequaled-gnu-25,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.0,1.0,[ 3.5    5.5    1.5    2.5    7.    32.5    1.25   0.55   0.9    0.225],0.9553,83.08162027000456,0.9256,0.2629,0.1584,0.7719,6,71,1634,12
2024-08-07 11:58:53,59ms,6ca8efccf3cc44939711afbda4ed14ac,magnificent-newt-580,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,2.0,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9431,55.43635967860572,0.8683,0.2623,0.1564,0.8116,7,91,1610,15
2024-08-07 11:58:49,75ms,6ea84b0fec56447a9efd06852ae5da4b,popular-bee-46,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.9,1.0,[ 3.5    5.5    1.5    2.5    7.    32.5    1.25   0.55   0.9    0.225],0.9541,84.6806518152514,0.9239,0.2586,0.1584,0.7036,8,71,1632,12
2024-08-07 11:58:49,64ms,7adea09349ec48e28cd79e71f1b21236,judicious-seal-23,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,1.0,[ 3.5    5.5    1.5    2.5    7.    32.5    1.25   0.55   0.9    0.225],0.953,85.80453428433619,0.9227,0.2555,0.1584,0.6596,10,71,1630,12
2024-08-07 11:58:53,81ms,5faee8f3e48d49ea94705884bea27744,awesome-moth-918,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.9,2.0,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9431,55.801059108871655,0.8675,0.2502,0.1477,0.8184,6,92,1611,14
2024-08-07 11:58:49,57ms,aeacad2df8b84c178bb9779b520a43e4,unique-rat-466,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,1.0,[ 3.5    5.5    1.5    2.5    7.    32.5    1.25   0.55   0.9    0.225],0.9559,83.47050973372203,0.9259,0.2453,0.1438,0.8326,4,72,1636,11
2024-08-07 11:58:54,61ms,a1c07411b43b454dadcda68be0df3493,skillful-fowl-309,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.0,2.0,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9431,55.86397822268735,0.8674,0.2391,0.1392,0.8477,5,93,1612,13
2024-08-07 11:58:54,66ms,e4a07b6aa509444193ce5433b9c44007,sincere-dog-795,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,2.5,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9216,71.41208770560593,0.8265,0.2208,0.1268,0.8518,6,129,1572,16
2024-08-07 11:58:54,63ms,586c8bca6a6e418c9abf65c1e08c1a49,big-yak-413,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,2.0,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9425,56.67375877802969,0.8656,0.2123,0.121,0.8647,4,95,1613,11
2024-08-07 11:58:54,78ms,35454ecd71c7446bb282afc69110c824,unique-snail-912,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.9,2.5,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9216,71.77678713587186,0.8257,0.2108,0.1201,0.8614,5,130,1573,15
2024-08-07 11:58:51,55ms,bc76e5955df444539c40c887c59bd9d3,carefree-ant-749,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,1.5,[ 2.5    4.5    0.5    1.5    5.    27.5    0.75   0.45   0.7    0.175],0.9118,115.63666414051676,0.8383,0.1979,0.1122,0.8396,6,146,1555,16
2024-08-07 11:58:54,82ms,cd40d374f41f4143b3ba2321bcf00c67,upbeat-duck-251,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.0,2.5,[ 1.5    3.5   -0.5    0.5    3.    22.5    0.25   0.35   0.5    0.125],0.9205,72.73792849206201,0.8233,0.1909,0.1075,0.8477,5,132,1573,13
2024-08-07 11:58:51,56ms,e864d3b352f14228bd02d99d00293fd4,receptive-shad-191,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.9,1.5,[ 2.5    4.5    0.5    1.5    5.    27.5    0.75   0.45   0.7    0.175],0.9118,116.12060556626636,0.8377,0.1891,0.1064,0.8487,5,147,1556,15
2024-08-07 11:58:54,70ms,e3b0077dbd9a42f887f609bc6eda6dc9,welcoming-elk-370,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,1.0,[ 4.    6.    2.    3.    8.   35.    1.5   0.6   1.    0.25],0.9112,163.51654674748434,0.864,0.1742,0.0987,0.7414,8,145,1556,14
2024-08-07 11:58:46,59ms,25fad70a984e4846ad2a3131b832073f,persistent-skink-422,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,1.0,[ 4.    6.    2.    3.    8.   35.    1.5   0.6   1.    0.25],0.9112,163.51654674748434,0.864,0.1742,0.0987,0.7414,8,145,1556,14
2024-08-07 11:58:50,57ms,dd582adcc6ab431e9000adfddaca618d,marvelous-hare-255,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,0.5,[ 2.5    4.5    0.5    1.5    5.    27.5    0.75   0.45   0.7    0.175],0.9919,12.338904207321221,0.9844,0.1714,1,0.0938,14,0,1708,1
2024-08-07 11:58:51,63ms,37d6abcaa54447f8b0364e065686ff1c,orderly-donkey-810,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.0,1.5,[ 2.5    4.5    0.5    1.5    5.    27.5    0.75   0.45   0.7    0.175],0.9106,117.41907317640758,0.8358,0.1712,0.0954,0.8342,5,149,1556,13
