Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Elements,difference_threshold,normalization_vector,target_threshold,Accuracy,Loss,Weighted accuracy,Weighted f1,Weighted precision,Weighted recall,fn,fp,tn,tp
2024-09-02 11:03:31,84ms,85768b8af7b041798aa7678c7f9f4486,adaptable-toad-679,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.0,[1.1 2.2 2.2 4.4 3.3 2.2 0.1 0.1],45.0,0.8339,242.9831912410917,0.8054,0.0597,0.3472,0.0326,546,19,2826,10
2024-09-02 11:03:35,75ms,6440d9625fb64787a12ba2362bfa733f,adventurous-mole-333,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.0,[1.05  2.1   2.1   4.2   3.15  2.1   0.025 0.025],100.0,0.9541,36.95301565872682,0.929,0.0492,0.0889,0.034,135,21,3243,2
2024-09-02 11:03:35,76ms,11992ab4c2d0407292cb23e9105408b4,awesome-kit-52,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.0,[1.05  2.1   2.1   4.2   3.15  2.1   0.025 0.025],45.0,0.8315,99.58874257929811,0.7968,0.0263,0.1327,0.0146,553,20,2825,3
2024-09-02 11:03:35,28ms,b8e62230394e48f1b979130edba4024a,intrigued-hog-18,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,29ms,584f2ffa1af8415badbfba5dddb1bd2a,luxuriant-rook-107,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,29ms,4098653a108940409b002b74e0261c77,able-seal-668,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,30ms,8e929c22868a474fa2a3381f0eadd6a2,nimble-goose-81,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,30ms,aa2a0afc01e947bbb460b4af221a4dfc,able-midge-886,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,29ms,5eb499fe9eb143eab3279ea83c6901a7,sneaky-asp-241,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,33ms,6645338d5ecf4575b67d9eae07ae8df8,stately-toad-358,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,34ms,843c214ee7a5411cb7e36de4c6b831c6,secretive-bird-311,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,33ms,6853a8ce426e46d298e523d10087139d,upset-hog-91,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,33ms,6227f9662db24b11bd508f881593ce34,nebulous-steed-152,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,33ms,70be5dda7a174c558f3df074563a7a71,lyrical-hound-723,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,35ms,a2d88afdff8743839351cc5c0b9ab5f7,colorful-lynx-788,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,35ms,badec2d9dc0f42929ccdea105b93cb95,bustling-hare-177,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,35ms,759856900f704b5c902a69b4c81b9587,nervous-bat-96,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,35ms,1f9aaff23ae84f8ea7c515f602b0f2d6,sedate-calf-354,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:35,37ms,503c5535e1aa4f3b864b2da03f6bcdde,salty-hen-499,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:34,29ms,9c182a99834b47f4b305acff52d970d5,abundant-wasp-259,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:34,29ms,28424c642d8c44299184d2ea6eb123cb,thundering-yak-582,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:34,34ms,3a4dd145dfd2480f8f9a6f7c30a14d98,thundering-auk-307,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:34,33ms,052540035aff40aea5f4958dc1af5a25,merciful-whale-69,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:34,33ms,b65706caef0949bbb8c239017d43387e,bouncy-donkey-748,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:34,33ms,b1a346d23b4840b0a9efd1e0a9cdd22a,rumbling-foal-535,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:34,34ms,969ad71ad6664f5e83cd5507a0f55632,brawny-asp-845,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:34,34ms,e5c1a23af1c54f2ca1feea847560af0b,bright-seal-798,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:34,34ms,7dc57a18f0984ed7a502829e5fd4bb5d,intelligent-mule-332,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:33,33ms,62aec1c1da2f421badd876b292ab0930,defiant-hen-917,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:33,35ms,0e18c147accc45ac8b29cca34bc9ca6e,redolent-ram-144,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:33,34ms,5ccf8fc2344a4435bc3ebc4e8e9209d7,zealous-snail-660,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:33,30ms,0847faf4553d43308325d144f6326e5f,receptive-dove-500,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:33,29ms,0441933b2a3f4c67957f0475ecf621b1,luminous-colt-245,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:33,30ms,2b75ce3e4cfd4b8da2939ff77e0e79b8,adorable-cub-133,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:33,31ms,89044241fad04119b9c966a6656194f7,sedate-worm-206,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:32,28ms,cea7151853774afa8fefd14af03ccbc4,carefree-colt-50,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:32,28ms,3cfca764633d49c88135f41b05b98862,marvelous-snipe-74,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:32,33ms,390d8c7be25f4f1183ddeaa19a585d61,whimsical-panda-959,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
2024-09-02 11:03:32,35ms,07f24afcd50445e796a9dbdf359923cc,bright-squirrel-241,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,,,,,,,,,,,,,,
